current,speed,power
-3.426513671875,-162.62977600097656,12.25782585144043
-3.61328125,-165.4571990966797,13.170839309692383
-3.753662109375,-170.27430725097656,16.023420333862305
-3.370361328125,-169.85543823242188,13.896368980407715
-3.1884765625,-169.43655395507812,14.261456489562988
-3.057861328125,-174.04421997070312,13.967986106872559
-3.179931640625,-173.41590881347656,11.53976058959961
-3.311767578125,-173.62535095214844,14.40858268737793
-3.24951171875,-174.88198852539062,12.08810043334961
-3.1103515625,-175.19613647460938,16.70839500427246
-2.9296875,-179.48965454101562,12.371023178100586
-3.15673828125,-182.63124084472656,14.809086799621582
-3.251953125,-180.43212890625,11.714191436767578
-3.19091796875,-180.01324462890625,12.992823600769043
-2.923583984375,-180.85101318359375,14.423762321472168
-2.80517578125,-181.6887664794922,12.07951545715332
-2.855224609375,-180.64157104492188,14.281457901000977
-2.579345703125,-183.46900939941406,11.631142616271973
-2.49755859375,-181.89820861816406,10.98354434967041
-2.81982421875,-183.88787841796875,11.523301124572754
-2.825927734375,-182.63124084472656,10.800882339477539
-2.537841796875,-179.48965454101562,12.600687026977539
-2.657470703125,-178.861328125,12.418378829956055
-2.144775390625,-174.88198852539062,11.983914375305176
-2.388916015625,-176.66221618652344,9.075543403625488
-2.852783203125,-175.61502075195312,11.70584487915039
-2.786865234375,-177.29054260253906,11.33264446258545
-2.669677734375,-176.24334716796875,10.519303321838379
-3.01513671875,-174.04421997070312,12.609623908996582
-2.547607421875,-177.8141326904297,9.71196174621582
-2.81982421875,-176.8716583251953,11.996702194213867
-3.11767578125,-176.45277404785156,11.531529426574707
-2.98095703125,-178.4424591064453,13.915898323059082
-2.6953125,-178.4424591064453,12.70082950592041
-2.861328125,-185.66812133789062,13.43053150177002
-2.95654296875,-183.46900939941406,10.99142074584961
-2.672119140625,-183.88787841796875,13.790531158447266
-2.540283203125,-185.039794921875,10.816398620605469
-2.9443359375,-192.4748992919922,13.348737716674805
-2.4658203125,-190.9040985107422,13.266809463500977
-2.6123046875,-192.68434143066406,12.527283668518066
-3.057861328125,-192.89378356933594,11.905320167541504
-2.718505859375,-191.84658813476562,12.983650207519531
-2.6513671875,-193.31265258789062,13.906132698059082
-2.708740234375,-195.93064880371094,11.261556625366211
-2.08984375,-194.88345336914062,10.070235252380371
-1.494140625,-194.88345336914062,8.615283012390137
-1.99951171875,-194.88345336914062,8.249723434448242
-1.761474609375,-193.73153686523438,8.255827903747559
-2.01904296875,-191.84658813476562,9.719011306762695
-1.951904296875,-194.46458435058594,9.430912017822266
-2.080078125,-198.54864501953125,9.901908874511719
-2.103271484375,-197.50144958496094,10.081165313720703
-2.105712890625,-199.2816925048828,10.892206192016602
-2.06787109375,-197.9203338623047,9.346402168273926
-2.095947265625,-209.753662109375,9.09876823425293
-1.28662109375,-209.753662109375,8.457392692565918
-1.00341796875,-206.50735473632812,7.357879638671875
-1.534423828125,-208.182861328125,7.890031814575195
-1.59423828125,-209.12533569335938,7.910571098327637
-1.456298828125,-214.57077026367188,8.457392692565918
-1.51123046875,-216.3509979248047,8.096875190734863
-0.81298828125,-213.3141326904297,6.441618919372559
-1.240234375,-213.52357482910156,6.624871253967285
-1.424560546875,-212.79052734375,6.441618919372559
-0.82763671875,-217.9217987060547,6.533237457275391
-1.32568359375,-221.5869903564453,5.985795974731445
-0.73974609375,-224.4144287109375,6.904960632324219
-1.0986328125,-225.77578735351562,6.258366584777832
-1.09130859375,-227.34657287597656,5.433724403381348
-0.926513671875,-223.3672332763672,5.442273139953613
-0.96923828125,-223.1577911376953,4.796210289001465
-0.92041015625,-222.21531677246094,4.521147727966309
-1.060791015625,-223.78610229492188,4.624070167541504
-0.6640625,-223.57666015625,5.8092498779296875
-0.972900390625,-222.5294647216797,5.075296401977539
-0.90576171875,-223.3672332763672,5.071258544921875
-0.84228515625,-223.1577911376953,5.352643966674805
-0.87158203125,-220.95867919921875,5.901001930236816
-0.758056640625,-226.1946563720703,5.901001930236816
-0.987548828125,-228.39378356933594,5.346321105957031
-1.104736328125,-228.60321044921875,5.258785247802734
-0.987548828125,-227.0324249267578,4.979580879211426
-0.531005859375,-228.81265258789062,6.084489822387695
-0.906982421875,-233.00144958496094,5.8092498779296875
-1.02783203125,-231.8495330810547,6.453927993774414
-1.0009765625,-233.42031860351562,5.3547515869140625
-0.921630859375,-233.00144958496094,6.093865394592285
-1.0400390625,-231.8495330810547,5.531858444213867
-1.0302734375,-240.01766967773438,6.634954452514648
-1.11572265625,-238.44686889648438,6.629913330078125
-1.158447265625,-241.0648651123047,7.632750511169434
-1.031494140625,-240.22711181640625,9.5465087890625
-1.336669921875,-249.861328125,7.724384307861328
-1.229248046875,-248.8141326904297,8.274140357971191
-1.23779296875,-251.01324462890625,8.823897361755371
-1.226806640625,-248.08108520507812,10.381532669067383
-1.2890625,-246.61500549316406,7.907636642456055
-1.248779296875,-250.07077026367188,7.357879638671875
-1.41845703125,-249.0235595703125,8.892704963684082
-1.375732421875,-250.69908142089844,12.488940238952637
-1.61865234375,-254.25955200195312,10.26030158996582
-1.2109375,-253.10763549804688,9.648524284362793
-1.6552734375,-252.898193359375,10.995359420776367
-1.505126953125,-255.5161895751953,7.541131973266602
-1.409912109375,-256.039794921875,12.73681926727295
-1.63330078125,-255.30674743652344,9.648524284362793
-1.912841796875,-256.6681213378906,9.726059913635254
-1.54052734375,-254.468994140625,10.900023460388184
-1.951904296875,-256.45867919921875,12.636439323425293
-1.531982421875,-258.65777587890625,10.454362869262695
-1.75537109375,-259.2861022949219,12.366643905639648
-1.416015625,-261.4852294921875,11.269610404968262
-1.95068359375,-261.6946716308594,9.909075736999512
-2.0361328125,-261.06634521484375,10.44308090209961
-2.215576171875,-262.113525390625,13.733119010925293
-1.859130859375,-262.53240966796875,11.905320167541504
-2.032470703125,-263.8937683105469,11.003233909606934
-1.953125,-263.0559997558594,12.70082950592041
-2.127685546875,-264.94097900390625,11.523301124572754
-2.249755859375,-267.3495178222656,14.63677978515625
-1.915283203125,-267.6636962890625,13.348737716674805
-1.52587890625,-264.7315368652344,12.440428733825684
-2.05322265625,-269.54864501953125,12.545042037963867
-2.01904296875,-269.1297607421875,10.428038597106934
-1.97998046875,-268.0825500488281,13.344032287597656
-1.708984375,-270.0722351074219,14.17514705657959
-2.164306640625,-270.9100036621094,15.52302074432373
-1.580810546875,-271.74774169921875,16.26378631591797
-1.9482421875,-278.5545349121094,14.428821563720703
-2.259521484375,-278.3450927734375,12.874140739440918
-2.1044921875,-279.182861328125,13.512224197387695
-1.939697265625,-277.50732421875,13.704177856445312
-1.7578125,-280.1253356933594,12.2534761428833
-1.86767578125,-278.9734191894531,16.634523391723633
-2.00927734375,-281.90557861328125,11.879920959472656
-2.220458984375,-282.1150207519531,12.422789573669434
-2.119140625,-282.3244323730469,11.710017204284668
-2.22412109375,-280.1253356933594,14.606069564819336
-2.008056640625,-284.10467529296875,13.805089950561523
-1.903076171875,-279.9158935546875,17.480548858642578
-2.08740234375,-280.1253356933594,14.261456489562988
-2.205810546875,-283.1622009277344,17.869060516357422
-2.384033203125,-280.753662109375,13.166193962097168
-2.24609375,-284.3141174316406,12.236071586608887
-2.119140625,-284.7330017089844,12.609623908996582
-2.1728515625,-283.79052734375,13.6655912399292
-1.839599609375,-288.1887512207031,11.971126556396484
-1.787109375,-288.9217834472656,15.335299491882324
-2.166748046875,-288.398193359375,15.791062355041504
-2.29736328125,-288.9217834472656,15.126513481140137
-2.481689453125,-287.5604248046875,15.586981773376465
-2.2802734375,-290.8067321777344,16.099472045898438
-2.457275390625,-288.398193359375,13.713825225830078
-2.564697265625,-291.12091064453125,18.6039981842041
-2.2216796875,-292.3775329589844,13.876839637756348
-2.508544921875,-295.9380187988281,15.303170204162598
-2.3095703125,-293.005859375,14.423762321472168
-2.39990234375,-294.7861022949219,15.110627174377441
-2.427978515625,-297.19464111328125,14.160234451293945
-2.266845703125,-292.7964172363281,14.585596084594727
-2.237548828125,-295.9380187988281,11.888388633728027
-2.529296875,-294.7861022949219,18.57832908630371
-2.265625,-291.3303527832031,13.056447982788086
-1.94091796875,-297.4040832519531,12.223017692565918
-2.061767578125,-300.44097900390625,13.056447982788086
-2.030029296875,-300.0220947265625,12.509525299072266
-2.26806640625,-300.2315368652344,15.163582801818848
-2.3681640625,-305.04864501953125,15.570651054382324
-2.29736328125,-299.8126525878906,15.121216773986816
-2.33642578125,-302.4306335449219,13.660768508911133
-2.51953125,-305.36279296875,17.887605667114258
-2.249755859375,-300.44097900390625,14.423762321472168
-2.425537109375,-304.6297607421875,15.984490394592285
-2.288818359375,-304.21087646484375,17.316665649414062
-2.24853515625,-300.44097900390625,15.60875415802002
-2.491455078125,-305.36279296875,16.383474349975586
-2.42431640625,-302.4306335449219,15.0618314743042
-1.988525390625,-300.44097900390625,15.586981773376465
-2.161865234375,-304.4203186035156,13.156900405883789
-2.1875,-303.1636657714844,14.428821563720703
-2.17041015625,-304.4203186035156,16.326623916625977
-2.30712890625,-302.22119140625,14.858695030212402
-2.060546875,-304.21087646484375,14.575357437133789
-2.1142578125,-302.9542236328125,13.78567886352539
-2.1533203125,-304.6297607421875,13.876839637756348
-1.903076171875,-305.9911193847656,14.135379791259766
-2.0068359375,-304.8392028808594,13.69453239440918
-1.624755859375,-305.5722351074219,13.896368980407715
-1.76513671875,-306.4100036621094,16.229887008666992
-2.2509765625,-311.6459655761719,14.970685005187988
-2.276611328125,-307.98077392578125,17.662443161010742
-2.28759765625,-310.38934326171875,15.882222175598145
-2.2119140625,-307.7713317871094,13.15225601196289
-2.17041015625,-311.0176696777344,14.970685005187988
-2.178955078125,-307.0382995605469,13.14760971069336
-1.934814453125,-307.98077392578125,14.474196434020996
-1.937255859375,-306.6194152832031,12.422789573669434
-1.724853515625,-305.78167724609375,15.110627174377441
-1.42333984375,-307.7713317871094,15.495953559875488
-1.331787109375,-307.24774169921875,12.618562698364258
-1.585693359375,-312.5884704589844,16.97606658935547
-1.771240234375,-308.399658203125,13.421063423156738
-1.922607421875,-310.5987854003906,13.876839637756348
-2.12158203125,-313.6356506347656,13.675238609313965
-1.759033203125,-308.81854248046875,11.340757369995117
-2.022705078125,-312.5884704589844,11.344812393188477
-1.435546875,-309.0279846191406,16.246837615966797
-1.689453125,-314.99700927734375,11.879920959472656
-1.2841796875,-312.2742919921875,14.423762321472168
-1.563720703125,-316.46307373046875,12.422789573669434
-1.5576171875,-312.5884704589844,13.23875617980957
-1.900634765625,-316.0442199707031,10.900023460388184
-1.875,-315.2064514160156,14.767666816711426
-2.115478515625,-313.42620849609375,12.053764343261719
-2.12158203125,-312.7978820800781,14.423762321472168
-1.759033203125,-311.22711181640625,13.876839637756348
-1.434326171875,-309.4468688964844,13.320505142211914
-1.845703125,-313.6356506347656,14.494552612304688
-1.954345703125,-315.6253356933594,10.055665016174316
-1.495361328125,-319.0810852050781,12.244772911071777
-1.448974609375,-320.0235595703125,11.150218963623047
-1.70654296875,-317.8244323730469,11.875689506530762
-1.739501953125,-321.0707702636719,10.872665405273438
-1.668701171875,-315.83477783203125,14.423762321472168
-1.875,-317.1961364746094,12.600687026977539
-1.85302734375,-319.8141174316406,13.074914932250977
-1.26220703125,-314.7875671386719,12.2534761428833
-1.563720703125,-318.87164306640625,10.238090515136719
-1.40625,-318.03387451171875,12.418378829956055
-1.25732421875,-322.64154052734375,10.61058235168457
-1.0986328125,-319.8141174316406,11.352924346923828
-1.3916015625,-322.64154052734375,11.62285327911377
-1.162109375,-324.6312255859375,11.70584487915039
-1.290283203125,-323.898193359375,9.336181640625
-1.162109375,-326.62091064453125,10.625861167907715
-1.163330078125,-325.05010986328125,9.894742012023926
-1.2939453125,-322.64154052734375,10.975669860839844
-1.572265625,-323.0604248046875,10.26030158996582
-1.326904296875,-329.0294494628906,9.8033447265625
-1.373291015625,-326.0972900390625,9.989738464355469
-1.180419921875,-330.07666015625,9.719011306762695
-1.104736328125,-330.07666015625,9.894742012023926
-1.0400390625,-325.88787841796875,9.166970252990723
-1.10107421875,-326.62091064453125,9.170316696166992
-1.123046875,-327.4586486816406,8.530166625976562
-1.134033203125,-330.2861022949219,9.346402168273926
-0.6396484375,-334.4748840332031,9.346402168273926
-1.094970703125,-335.10321044921875,8.356513023376465
-1.187744140625,-333.3229675292969,8.608941078186035
-0.54443359375,-332.0663146972656,10.519303321838379
-1.212158203125,-336.255126953125,9.346402168273926
-1.385498046875,-338.87310791015625,9.360028266906738
-1.285400390625,-337.0928649902344,13.896368980407715
-1.171875,-340.5486145019531,10.271406173706055
-1.226806640625,-341.28167724609375,12.270879745483398
-1.358642578125,-341.90997314453125,12.436019897460938
-0.953369140625,-340.3392028808594,9.336181640625
-1.0205078125,-342.328857421875,10.26400375366211
-1.268310546875,-341.7005310058594,11.523301124572754
-1.192626953125,-341.4911193847656,9.072224617004395
-0.760498046875,-342.5382995605469,9.346402168273926
-1.52587890625,-343.899658203125,10.44308090209961
-1.163330078125,-344.31854248046875,10.61058235168457
-1.00341796875,-348.2978820800781,10.431797981262207
-1.761474609375,-346.0987854003906,14.73840045928955
-1.361083984375,-349.1356506347656,10.161559104919434
-0.78857421875,-345.6799011230469,12.696331977844238
-1.38916015625,-348.08843994140625,10.800882339477539
-0.8837890625,-346.5176696777344,10.450602531433105
-1.33056640625,-348.7167663574219,14.098678588867188
-1.39892578125,-350.49700927734375,12.609623908996582
-1.37451171875,-350.9158935546875,9.894742012023926
-1.46728515625,-348.2978820800781,11.53976058959961
-1.60400390625,-349.76397705078125,12.636439323425293
-1.192626953125,-351.7536315917969,10.98354434967041
-0.958251953125,-351.33477783203125,13.713825225830078
-1.119384765625,-353.3244323730469,12.992823600769043
-1.280517578125,-350.7064514160156,11.523301124572754
-1.419677734375,-352.3819580078125,10.618221282958984
-1.737060546875,-354.5810852050781,12.636439323425293
-1.226806640625,-354.1622009277344,14.444000244140625
-1.436767578125,-353.53387451171875,14.798730850219727
-1.59423828125,-355.7330017089844,10.87657356262207
-1.181640625,-351.544189453125,13.723470687866211
-1.4697265625,-354.5810852050781,11.79710865020752
-1.23779296875,-356.7801818847656,11.432022094726562
-1.043701171875,-358.14154052734375,11.432022094726562
-0.887451171875,-359.6076354980469,11.801311492919922
-1.4501953125,-361.5972900390625,12.431609153747559
-1.116943359375,-361.5972900390625,13.713825225830078
-1.170654296875,-359.6076354980469,11.722539901733398
-1.46240234375,-357.5132141113281,11.60627555847168
-0.9716796875,-358.5604248046875,12.618562698364258
-1.265869140625,-358.3509826660156,12.974474906921387
-1.55517578125,-359.398193359375,14.150293350219727
-1.474609375,-360.3406677246094,13.14760971069336
-1.492919921875,-360.3406677246094,15.179469108581543
-1.734619140625,-361.5972900390625,14.059146881103516
-1.314697265625,-366.62384033203125,16.97606658935547
-1.43310546875,-365.3672180175781,14.606069564819336
-1.4404296875,-364.5294494628906,14.798730850219727
-1.7529296875,-366.9380187988281,14.078912734985352
-1.61865234375,-367.7757568359375,15.802063941955566
-1.62109375,-367.5663146972656,16.917205810546875
-1.727294921875,-367.1474304199219,13.512224197387695
-1.871337890625,-367.9851989746094,17.807249069213867
-1.1865234375,-366.4143981933594,11.70584487915039
-1.929931640625,-368.19464111328125,17.298654556274414
-1.131591796875,-367.7757568359375,11.602131843566895
-1.688232421875,-367.7757568359375,17.796443939208984
-1.304931640625,-368.19464111328125,14.04432201385498
-1.9140625,-368.4040832519531,16.144433975219727
-1.3671875,-369.3465576171875,14.590713500976562
-1.76025390625,-368.19464111328125,12.609623908996582
-1.224365234375,-368.19464111328125,14.585596084594727
-1.75048828125,-372.1739807128906,18.455406188964844
-1.83349609375,-373.64007568359375,17.395626068115234
-1.668701171875,-375.21087646484375,14.83786678314209
-2.11181640625,-376.78167724609375,17.796443939208984
-2.440185546875,-374.37310791015625,18.838241577148438
-1.583251953125,-376.0486145019531,18.449020385742188
-2.158203125,-374.7919921875,17.298654556274414
-1.602783203125,-379.81854248046875,20.292924880981445
-2.359619140625,-378.7713317871094,18.929166793823242
-1.72119140625,-382.01763916015625,20.020177841186523
-2.003173828125,-382.85540771484375,16.656219482421875
-2.1435546875,-385.0545349121094,19.091217041015625
-1.766357421875,-387.2536315917969,18.514156341552734
-2.225341796875,-386.2064514160156,17.298654556274414
-2.4609375,-385.0545349121094,16.74714469909668
-2.724609375,-387.044189453125,23.664955139160156
-2.098388671875,-386.4158935546875,19.965059280395508
-2.607421875,-385.7875671386719,21.597326278686523
-1.947021484375,-386.62530517578125,21.778690338134766
-2.474365234375,-386.62530517578125,18.695520401000977
-2.33154296875,-389.6622009277344,21.99774742126465
-2.2119140625,-389.03387451171875,19.985729217529297
-2.69287109375,-392.07073974609375,24.515865325927734
-2.4658203125,-390.60467529296875,23.04823112487793
-2.50732421875,-391.4424133300781,22.504140853881836
-2.4658203125,-392.2801818847656,21.415964126586914
